Date,Open,High,Low,Close,Adj Close,Volume
2010-06-29,144.380005,144.979996,143.029999,144.259995,133.716919,783870
2010-06-30,137.059998,148.300003,137.059998,147.699997,136.905457,1727175
2010-07-01,147.600006,148.000000,145.000000,145.929993,135.264847,1085640
2010-07-02,146.000000,146.940002,142.199997,142.990005,132.539734,436715
2010-07-05,142.399994,147.369995,142.000000,146.610001,135.895157,852870
2010-07-06,145.600006,146.899994,143.240005,144.130005,133.596405,579100
2010-07-07,144.199997,146.800003,144.199997,145.179993,134.569641,560780
2010-07-08,146.779999,146.940002,142.839996,144.710007,134.133972,650695
2010-07-09,144.720001,146.949997,143.800003,144.809998,134.226700,621160
2010-07-12,146.399994,149.779999,145.000000,148.440002,137.591431,1599720
2010-07-13,149.880005,152.389999,149.220001,151.759995,140.668747,2638055
2010-07-14,152.210007,152.979996,148.839996,149.919998,138.963242,1898990
2010-07-15,144.279999,151.110001,143.800003,149.350006,138.434937,597610
2010-07-16,150.000000,151.949997,150.000000,150.960007,139.927246,9466055
2010-07-19,150.000000,153.169998,148.399994,149.429993,138.509033,1007550
2010-07-20,149.800003,151.539993,145.529999,146.419998,135.719025,990480
2010-07-21,147.600006,148.199997,145.889999,146.139999,135.459457,1026685
2010-07-22,146.000000,147.139999,143.440002,145.110001,134.504761,1634170
2010-07-23,145.300003,146.970001,144.649994,145.179993,134.569641,705565
2010-07-26,145.520004,146.399994,144.199997,145.320007,134.699417,735920
2010-07-27,146.000000,146.399994,144.300003,145.080002,134.476974,305390
2010-07-28,146.199997,146.199997,144.100006,144.910004,134.319412,300120
2010-07-29,143.800003,145.399994,143.600006,144.250000,133.707626,585590
2010-07-30,145.440002,147.720001,143.720001,144.830002,134.245239,707970
2010-08-02,146.800003,148.800003,145.330002,147.660004,136.868439,1302000
2010-08-03,149.229996,150.300003,148.399994,148.759995,137.888031,807660
2010-08-04,149.779999,152.800003,149.399994,150.869995,139.843796,2590470
2010-08-05,151.000000,156.000000,150.869995,154.619995,143.319717,3532135
2010-08-06,155.000000,157.940002,154.600006,156.990005,145.516510,1931170
2010-08-09,158.000000,159.470001,157.000000,158.300003,147.011703,1601000
2010-08-10,158.059998,164.830002,158.059998,163.380005,151.729507,3124625
2010-08-11,163.600006,164.399994,158.399994,159.539993,148.163284,1420705
2010-08-12,158.100006,161.240005,155.199997,159.649994,148.265442,1629590
2010-08-13,159.600006,165.979996,158.240005,159.570007,148.191162,2923400
2010-08-16,161.199997,161.339996,157.000000,158.729996,147.411087,878645
2010-08-17,159.399994,160.399994,157.039993,158.100006,146.825974,5088005
2010-08-18,158.199997,158.940002,156.850006,157.619995,146.380219,1197090
2010-08-19,158.850006,162.199997,157.199997,159.830002,148.432617,2024180
2010-08-20,160.380005,161.000000,159.220001,160.369995,148.934113,3075255
2010-08-23,160.399994,165.800003,160.399994,163.000000,151.376572,1554090
2010-08-24,163.399994,165.000000,159.419998,159.740005,148.349045,1806540
2010-08-25,159.559998,161.199997,157.589996,159.130005,147.782532,1160570
2010-08-26,160.000000,160.600006,158.410004,158.789993,147.466766,2303185
2010-08-27,159.399994,159.940002,151.710007,153.679993,142.721146,1447020
2010-08-30,155.960007,162.000000,152.020004,153.039993,142.126831,1048150
2010-08-31,152.000000,154.380005,150.440002,153.729996,142.767609,1236395
2010-09-01,154.000000,156.639999,154.000000,155.339996,144.262802,657285
2010-09-02,156.000000,157.619995,151.740005,152.589996,141.708908,1504755
2010-09-03,152.839996,154.399994,152.470001,153.009995,142.098953,567605
2010-09-06,153.619995,158.800003,153.619995,157.759995,146.510208,835515
2010-09-07,158.000000,159.110001,155.000000,155.440002,144.355667,805485
2010-09-08,156.009995,158.800003,154.869995,158.070007,146.798126,662285
2010-09-09,156.979996,160.000000,156.979996,158.000000,146.733093,1163640
2010-09-13,160.000000,160.779999,156.800003,160.139999,148.720520,1072490
2010-09-14,161.000000,163.800003,160.410004,161.110001,149.621323,1298745
2010-09-15,160.600006,163.399994,160.600006,162.190002,150.624298,2191880
2010-09-16,161.710007,162.779999,156.399994,157.529999,146.296646,522655
2010-09-17,158.399994,166.880005,158.399994,165.029999,153.261810,2022965
2010-09-20,165.600006,171.479996,165.600006,169.619995,157.524506,2171195
2010-09-21,169.800003,171.300003,167.000000,168.679993,156.651489,1821570
2010-09-22,169.320007,170.020004,166.199997,167.399994,155.462814,1029390
2010-09-23,170.550003,170.550003,163.250000,165.600006,153.791183,854754
2010-09-24,166.699997,166.899994,158.899994,162.850006,151.237259,1196835
2010-09-27,164.000000,168.500000,163.649994,166.899994,154.998444,1081969
2010-09-28,167.899994,172.449997,165.649994,170.800003,158.620331,1476778
2010-09-29,172.000000,173.300003,167.550003,168.300003,156.298645,1227360
2010-09-30,170.000000,170.000000,162.250000,167.649994,155.694992,1931069
2010-10-01,167.699997,170.000000,165.600006,167.050003,155.137787,727077
2010-10-04,167.600006,170.199997,166.350006,166.899994,154.998444,685065
2010-10-05,167.399994,171.600006,164.949997,170.100006,157.970261,1470053
2010-10-06,172.250000,181.550003,171.250000,179.899994,167.071426,3351355
2010-10-07,182.899994,185.250000,180.000000,181.050003,168.139420,1625703
2010-10-08,183.050003,184.500000,180.399994,181.500000,168.557343,882766
2010-10-11,182.000000,183.600006,179.500000,180.500000,167.628647,472843
2010-10-12,180.500000,181.649994,175.000000,176.350006,163.774612,572523
2010-10-13,176.350006,178.000000,171.600006,171.949997,159.688339,2001885
2010-10-14,173.100006,174.350006,166.050003,166.899994,154.998444,2352455
2010-10-15,167.250000,169.800003,160.600006,161.899994,150.354996,2388253
2010-10-18,163.399994,163.399994,157.000000,158.949997,147.615356,1210587
2010-10-19,161.800003,167.899994,159.550003,165.550003,153.744720,2076053
2010-10-20,165.550003,166.949997,164.000000,164.750000,153.001755,842389
2010-10-21,165.899994,174.699997,165.100006,174.000000,161.592148,2298066
2010-10-22,175.050003,175.699997,169.550003,171.199997,158.991867,530558
2010-10-25,172.199997,173.899994,163.800003,164.300003,152.583908,1394953
2010-10-26,165.000000,166.500000,163.000000,163.850006,152.165955,1164317
2010-10-27,163.500000,164.899994,159.649994,160.350006,148.915527,1539430
2010-10-28,161.000000,162.949997,152.250000,154.399994,143.389816,3691083
2010-10-29,154.899994,155.800003,150.100006,151.899994,141.068100,2028773
2010-11-01,154.250000,158.750000,153.649994,155.199997,144.132797,1402657
2010-11-02,155.899994,156.000000,151.149994,153.149994,142.228989,1467943
2010-11-03,155.000000,160.699997,154.199997,159.899994,148.497620,2649767
